Sort,Name,Rating,Games,Result,Moves,CPL,MM,Sort score,Analysis 
954,smaiurana 2008.05.24,916,1,0,9,316,0,-316,Level A
999,sakarauka 2008.12.02,993,2,0,9,374,11,-363,Level A
1006,dahuigou 2008.11.14,1207,1,0,9,374,0,-374,Level A
1024,richess 2008.12.03,900,2,0,9,421,0,-421,Level A
1047,AJLee 2008.10.22,990,1,1,9,530,11,-519,Level A
10,psychodiez 2008.04.19,1034,1,1,8,42,75,33,Level A
33,EverythingIsTaken 2008.09.21,1001,1,1,8,58,63,5,Level A
52,nibbio 2008.12.16,1036,1,1,8,77,63,-14,Level A
63,krugarius 2008.11.30,892,1,1,8,70,50,-20,Level B
64,nicksun 2008.11.15,814,1,1,8,58,38,-20,Level A
94,deckedm 2008.05.09,857,1,1,8,71,38,-33,Level A
95,noncsi 2008.12.25,1004,1,1,8,84,50,-34,Level A
104,lapppi 2008.10.16,1090,1,1,8,76,38,-38,Level A
106,brainllama 2008.12.02,952,2,2,8,89,50,-39,Level A
129,bellumnonpax 2008.07.23,1049,1,1,8,84,38,-46,Level A
143,PBLegion 2008.05.27,919,1,1,8,75,25,-50,Level A
154,Kurkospede 2008.12.12,1144,1,1,8,108,50,-58,Level B
178,Scrios 2008.08.17,1021,1,1,8,104,38,-66,Level A
202,Zleeper 2008.10.12,1097,1,1,8,86,13,-73,Level A
226,PABOY 2008.10.09,825,1,1,8,120,38,-82,Level A
235,Checkonetwo 2008.12.10,1189,3,2,8,122,38,-84,Level A
359,shaaaft 2008.08.09,953,1,0,8,154,38,-116,Level A
374,jasonsonly 2008.11.27,863,1,1,8,157,38,-119,Level A
402,zqnzt 2008.08.09,863,1,1,8,150,25,-125,Level A
452,chessup 2008.03.29,1082,1,1,8,140,0,-140,Level A
467,Erlanson 2008.08.23,1086,1,1,8,182,38,-144,Level A
497,nicksun 2008.12.21,945,1,0,8,190,38,-152,Level A
621,kugatz 2008.01.10,998,1,1,8,209,25,-184,Level A
660,krishnak 2008.07.07,922,1,1,8,205,13,-192,Level A
681,nicksun 2008.10.26,822,1,0.5,8,221,25,-196,Level A
698,lowball 2008.04.20,863,1,0,8,227,25,-202,Level A
719,Artmachine 2008.02.15,1019,3,2,8,233,25,-208,Level A
725,HerveRenault 2008.04.06,1025,1,0,8,225,13,-212,Level A
831,mateone 2008.10.09,1013,1,0,8,258,13,-245,Level A
888,viqous 2008.08.07,1024,3,2,8,311,37,-274,Level A
925,simmito 2008.05.21,939,1,0,8,313,13,-300,Level A
939,thebrickwall 2008.01.10,956,1,0,8,344,38,-306,Level A
966,simmito 2008.05.28,925,1,1,8,341,13,-328,Level A
991,brainllama 2008.12.04,987,1,0,8,370,13,-357,Level A
993,Caduceus 2008.01.22,1061,1,1,8,372,13,-359,Level A
1036,JScottDaBoss 2008.03.27,1036,1,0,8,470,13,-457,Level A
1040,Atlante 2008.06.20,946,1,1,8,481,0,-481,Level A
